"1",0,0.217607505921191
"2",24,0.190799922173396
"3",48,0.214142820878496
"4",72,0.2701680481904
"5",96,0.255417687745032
"6",0,0.182655284465697
"7",24,0.250262418373638
"8",48,0.235422038014332
"9",72,0.315700091390008
"10",96,0.304162508827727
"11",0,0.19297199621386
"12",24,0.213849516579646
"13",48,0.253446927915563
"14",72,0.282116058924685
"15",96,0.285465696757977
"16",0,0.199278529343274
"17",24,0.175472167692445
"18",48,0.290091742484929
"19",72,0.259290017100796
"20",96,0.307721324060842
"21",0,0.199011427369818
"22",24,0.236190865850962
"23",48,0.267773943788267
"24",72,0.309505566988699
"25",96,0.390146862488156
"26",0,0.193274793464146
"27",24,0.254090844492292
"28",48,0.221813748111881
"29",72,0.386112891868069
"31",0,0.168556195824287
"32",24,0.219157261189011
"33",48,0.244747498284907
"34",72,0.359991508804811
"35",96,0.273549771000994
"36",0,0.233762491815159
"37",24,0.238531814836163
"38",48,0.226182795519921
"39",72,0.364413891220072
"40",96,0.248418396397235
"41",0,0.210128611552692
"42",24,0.245731082585517
"43",48,0.272689316729374
"45",96,0.323671050882484
"46",0,0.21369442125872
"47",24,0.244806783274162
"48",48,0.279900896194961
"49",72,0.330898963169827
"50",96,0.256503124363026
"51",0,0.201630249119517
"52",24,0.243224271718918
"53",48,0.233000501426351
"54",72,0.331717484004556
"55",96,0.367195414830033
"56",0,0.182451393788006
"57",24,0.210713405796865
"58",48,0.243726636970277
"59",72,0.43313902561531
"60",96,0.342199939980854
"61",0,0.225825654693506
"62",24,0.226725905990449
"63",48,0.270316646204873
"64",72,0.217856080171765
"65",96,0.362670544795535
"66",0,0.193955791797028
"67",24,0.260491337402964
"68",48,0.308320102064141
"69",72,0.297162910429134
"70",96,0.329029344053652
"71",0,0.205475470736288
"72",24,0.223507598251437
"73",48,0.250014332183076
"74",72,0.250110103303093
"75",96,0.303774444624082
"76",0,0.206030967302385
"77",24,0.259223216043285
"78",48,0.255436109894189
"80",96,0.30681945346998
"81",0,0.201376392350601
"82",24,0.276923837331097
"83",48,0.238538033194678
"84",72,0.292761008168098
"85",96,0.337266402018052
"86",0,0.214720122944105
"87",24,0.238542316523945
"88",48,0.306295961756483
"89",72,0.243515666670209
"90",96,0.176192783895591
"91",0,0.212705302251684
"92",24,0.212193386685715
"93",48,0.261951955039267
"94",72,0.242018951767094
"95",96,0.270083947335339
"96",0,0.190858120405904
"97",24,0.27101294177209
"98",48,0.248360720423531
"99",72,0.384992397290175
"100",96,0.320968619246096
"101",0,0.194958684827199
"102",24,0.201515919841094
"103",48,0.231090438735652
"104",72,0.212649969385527
"105",96,0.188157962928784
"106",0,0.199781849670682
"107",24,0.228616225828459
"108",48,0.284025982793889
"109",72,0.365855727157393
"110",96,0.238478429966771
"111",0,0.212784714060577
"112",24,0.20191564410961
"113",48,0.290273490838222
"114",72,0.231992664327861
"115",96,0.260159327641758
"116",0,0.205158133206726
"117",24,0.234543625102445
"118",48,0.250451499445551
"119",72,0.276760971901526
"120",96,0.189007557185692
"121",0,0.234007047248814
"122",24,0.264383726888305
"123",48,0.289511567402054
"124",72,0.229783146172813
"126",0,0.18459301885943
"127",24,0.260192301232512
"128",48,0.257348943808563
"130",96,0.300505318524586
"131",0,0.225509123161767
"132",24,0.258936941697242
"133",48,0.299820493463131
"134",72,0.321866347408414
"135",96,0.493311141151369
"136",0,0.199086985187553
"137",24,0.167924628291006
"138",48,0.204579046573755
"140",96,0.310673052066187
"141",0,0.219236901267715
"142",24,0.181903596888702
"143",48,0.297691336599957
"144",72,0.342984387211471
"145",96,0.287759033740357
"146",0,0.221021261656049
"147",24,0.244383765659768
"148",48,0.287874759008982
"149",72,0.09748583313306
"150",96,0.320584636748978
"151",0,0.184874163813197
"152",24,0.199839016928664
"153",48,0.323423989775205
"154",72,0.320925292873552
"155",96,0.404555867454096
"156",0,0.22346082464941
"157",24,0.26336885729287
"158",48,0.251525693449167
"159",72,0.24717015990861
"160",96,0.273039864138116
"161",0,0.169736687805286
"162",24,0.236423252979568
"163",48,0.293995883009548
"164",72,0.316302822090045
"165",96,0.389540081715851
"166",0,0.17229303977042
"167",24,0.227598636474478
"168",48,0.278338889474886
"169",72,0.21481954863842
"170",96,0.25219339766255
"171",0,0.193846678735066
"172",24,0.226682040485865
"173",48,0.298436193934371
"174",72,0.16160961648248
